completion_tokens,content_chars,content_sha256,decode_worker_id,end_ts,error,finish_reason,http_code,kv_hit_rate,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prefill_time_ms,prefill_wait_time_ms,prefill_worker_id,prompt_tokens,server_total_time_ms,shape,start_ts,total_tokens,ttft_ms,valid_decode
537,2545,4b60a1b6ab19e87e2872c8a4d0c9d4a3b5b6a7a4b8cc95e19c228836764c0981,6279296541011519,1784772231.6671116,,stop,200,0.010526315789473684,22.74312996864319,45,1024,411,True,decode_dense,313.14702900000003,8.527723,7328399462041700,1505,21667.059898000003,medium_prompt_long_output,1784772208.9239817,2042,321.674752,True
508,2450,db21ba743b6c8fa41ff0ece48a278da6abb1559085e92c43e2c025dce3d05983,6279296541011519,1784772231.3128886,,stop,200,0.00980392156862745,22.386252641677856,46,1024,449,True,decode_dense,154.024055,3.9519689999999996,7328399462041700,1620,21328.72252,medium_prompt_long_output,1784772208.926636,2128,157.976024,True
503,2386,c78cb2b6b0c83a500b3ee89ae17348739692e47a01140bf4eac2d1abdf9edd16,6279296541011519,1784772231.2790241,,stop,200,0.00909090909090909,22.349791765213013,47,1280,481,True,decode_dense,123.427577,7.189504,7328399462041700,1749,21271.293791,medium_prompt_long_output,1784772208.9292324,2252,130.61708099999998,True
572,2737,63e60734ebc6a4b6844bfe16e1a4aa521d6c4e35726bb29d9a70e32ba89c2795,8396386473951890,1784772224.0438788,,stop,200,0.017094017094017096,5.975859642028809,48,768,510,True,decode_dense,57.641872,4.623623,7328399462041700,1865,4675.534327,medium_prompt_long_output,1784772218.0680192,2437,62.265494999999994,True
474,2275,f42a91cfa9e63b1c2a076dccaa66c8f85a6a7bba8e21f97d1292d1a371ab584d,8396386473951890,1784772218.5983574,,stop,200,0.007936507936507936,9.668822765350342,49,768,546,True,decode_dense,669.0870620000001,9.289095000000001,7328399462041700,2002,8545.797584,medium_prompt_long_output,1784772208.9295347,2476,678.376157,True
938,4597,aab2be2ba794de3d1aa1d0eecbb7a1b495d815858b57b4b7a56ad392ff04a42e,6279296541011519,1784772234.180607,,stop,200,0.010526315789473684,25.255974054336548,50,1024,416,True,decode_dense,472.93618999999995,6.839156,1964265916868888,1520,23964.822915,medium_prompt_long_output,1784772208.924633,2458,479.775346,True
931,4694,6f61eb477cf19f71412a668e25626f6f69caaa3822bb187927f1cfb18f9ce8fc,6279296541011519,1784772233.9259124,,stop,200,0.008,24.99957585334778,51,1024,543,True,decode_dense,104.31256599999999,9.848958,1964265916868888,1995,23971.8239,medium_prompt_long_output,1784772208.9263365,2926,114.161524,True
445,2150,1acf1f23bc6d6bfdf4935daecbea7747bd789653d42ae627f2a4f3b5cfcdd466,8396386473951890,1784772221.278131,,stop,200,0.018018018018018018,6.1285316944122314,52,1280,485,True,decode_dense,116.80302400000001,8.386422,1964265916868888,1770,4696.149569,medium_prompt_long_output,1784772215.1495993,2215,125.189446,True
519,2597,4d32edf79e2ebf7664ef46c3755fe2d4462d8ad76f0c6ecc593ef9be5580bb34,8396386473951890,1784772223.741159,,stop,200,0.019801980198019802,5.514807939529419,53,768,445,True,decode_dense,49.333745,9.764718,7328399462041700,1610,4404.978022,medium_prompt_long_output,1784772218.226351,2129,59.098462999999995,True
553,2714,f04fe424829abdb6c68c3eda717035cac9310d668b00659b8d258863af625f39,6279296541011519,1784772231.8386984,,stop,200,0.008130081300813009,22.908632278442383,54,1024,532,True,decode_dense,552.276177,8.503176,7328399462041700,1960,21805.719372,medium_prompt_long_output,1784772208.930066,2513,560.779353,True
418,1983,c401388090b498ba20b82dcc992ffabcff5b89edd5ad1e61f762cf0cd813b314,8396386473951890,1784772218.2249136,,stop,200,0.01282051282051282,9.298889398574829,55,768,325,True,decode_dense,545.437784,8.261351999999999,7328399462041700,1242,8211.034131,medium_prompt_long_output,1784772208.9260242,1660,553.699136,True
526,2442,0957de52bad71662dcbf158dfec97dc56ddc9e8cb04c0902b70dcb454efde6c8,6279296541011519,1784772231.5288098,,stop,200,0.011764705882352941,22.600662231445312,56,768,359,True,decode_dense,511.73794100000003,4.670051,1964265916868888,1348,21512.96568,medium_prompt_long_output,1784772208.9281476,1874,516.407992,True
432,2000,be58d293ade590bfe7a6350bf5e019649c1dd9733adbbb1b5aab4dd14d65c41a,8396386473951890,1784772217.6195173,,stop,200,0.01020408163265306,8.692431449890137,57,1280,431,True,decode_dense,623.6541209999999,7.5946929999999995,1964265916868888,1565,7487.350727,medium_prompt_long_output,1784772208.9270859,1997,631.248814,True
442,2047,ba12aba5ced90557cc552b94db28558c198b34eeeb189e1a551b35117ed85423,6279296541011519,1784772230.5411966,,stop,200,0.010526315789473684,21.61600637435913,58,1280,415,True,decode_dense,359.02224,4.074905,1964265916868888,1517,20528.612178,medium_prompt_long_output,1784772208.9251902,1959,363.097145,True
558,2728,78703e1e9e08c3155908e47bab0b0e78abde33d9622ddb8215d5254311375177,6279296541011519,1784772231.8760798,,stop,200,0.01098901098901099,22.94538712501526,59,1024,392,True,decode_dense,436.529631,3.811093,1964265916868888,1448,21878.395981,medium_prompt_long_output,1784772208.9306927,2006,440.340724,True
420,2166,b6e8c198d8b000e7eec0e8c6d7808135a43e7d0e03c23bd3a5afe1f93ad92b29,6279296541011519,1784772230.4698434,,stop,200,0.008403361344537815,21.54368758201599,60,768,514,True,decode_dense,398.62937700000003,6.922319,1964265916868888,1893,20263.158392,medium_prompt_long_output,1784772208.9261558,2313,405.551696,True
768,3477,679407fea5817ab5c3c216fd36fd49c6d11bfbd4416aa4803a2a7229d9ba000c,6279296541011519,1784772233.2756157,,length,200,0.0136986301369863,24.346517086029053,61,768,302,True,decode_dense,193.663936,2.6432029999999997,7328399462041700,1156,23281.239444,medium_prompt_long_output,1784772208.9290986,1924,196.30713899999998,True
549,2642,4d64f5b3a081d827218673d8c537b615c935bff10e7d3f54572977385eecff9a,6279296541011519,1784772231.7868068,,stop,200,0.008620689655172414,22.85958456993103,62,1024,503,True,decode_dense,318.814867,7.192074,1964265916868888,1852,21805.23931,medium_prompt_long_output,1784772208.9272223,2401,326.006941,True
745,3614,484de9ecb056d48d5ce186885d2edb27ae4b6a0deede0b19b603068d5c2dbe79,6279296541011519,1784772233.143734,,stop,200,0.009900990099009901,24.215474128723145,63,768,442,True,decode_dense,103.93817399999999,4.133737999999999,7328399462041700,1608,23188.534749,medium_prompt_long_output,1784772208.9282598,2353,108.07191200000001,True
689,3043,d0ea39000c3b975cd748c82b98c15eb8e868d882e9a5ff4d33ac6ff80d02bde1,6279296541011519,1784772232.87521,,stop,200,0.011494252873563218,23.94640612602234,64,768,372,True,decode_dense,194.230006,5.961405,7328399462041700,1387,22833.218357,medium_prompt_long_output,1784772208.928804,2076,200.19141100000002,True
