completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
64,299,637b92fbf49a0c80f35cead596f8433d799fb10c65bc0d269ec4a9574e5f21ea,1784540511.5808325,,length,200,52.33184766769409,29,64,1260,True,A_prefill,4406,A_prefill,1784540459.2489848,4470,True
128,494,4006b3e923b317c82bbc1a54a4d547d43bb00c5cfe8c807cf97070892951ae31,1784540507.265768,,length,200,48.016363859176636,30,128,1328,True,A_prefill,4680,A_prefill,1784540459.2494042,4808,True
96,454,86e2974dd404cb02b222ef562307edc88fe990786d03dc12a7631eab3bd6caba,1784540505.9011343,,length,200,46.651230812072754,31,96,1148,True,A_prefill,4070,A_prefill,1784540459.2499034,4166,True
96,441,15631c268f3d8cd7515ae336dedeeb8526fd049e9fe75a57ef6d02271afa67a8,1784540511.8825915,,length,200,52.63224387168884,32,96,1143,True,A_prefill,4051,A_prefill,1784540459.2503476,4147,True
384,1906,db0482c989d71f81ce6dbd0574386db03f8b1f9659acbd89dca87a340bf9b236,1784540515.1941955,,stop,200,33.96239113807678,33,1200,429,True,B_decode,1558,B_decode,1784540481.2318044,1942,True
746,3603,28fd45dbedd800834de2c9192fcda90c0badf7804a8d30c018b90d057d218d7a,1784540518.931398,,stop,200,37.696932315826416,34,1200,354,True,B_decode,1337,B_decode,1784540481.2344656,2083,True
458,2204,89012d315e0a31f171808f110b3c9de8998bbfde18d9516f53c16b8da7da9277,1784540516.1618404,,stop,200,34.929445028305054,35,1200,425,True,B_decode,1546,B_decode,1784540481.2323954,2004,True
818,3972,59120acd3297a2d4065f5c1ba22bc99400ae988e5f6b22db1d033ec315401158,1784540519.3694205,,stop,200,38.136725187301636,36,1200,356,True,B_decode,1347,B_decode,1784540481.2326953,2165,True
436,2139,f9478d75a0db4a7de7a6f2f93bf03c2d97e3ea8fe9d76c17bc736a39901b70e5,1784540515.860709,,stop,200,34.62361216545105,37,1200,447,True,B_decode,1612,B_decode,1784540481.2370968,2048,True
847,3862,69a380474df16f7097d99c149aa12184c1ab39408800049f292ef121671b35d2,1784540519.4716594,,stop,200,38.23955321311951,38,1200,546,True,B_decode,1999,B_decode,1784540481.2321062,2846,True
690,3248,16beb1525cb0b25e135171f2d8e589a18f6c1095804aa319e41d37edb52df55d,1784540518.5600698,,stop,200,37.32251286506653,39,1200,437,True,B_decode,1582,B_decode,1784540481.237557,2272,True
605,2730,2d60804c9170adb5e7bae346023e3f4ec6e76f08764483148fd1cddd24141a5d,1784540517.6680562,,stop,200,36.43465232849121,40,1200,483,True,B_decode,1749,B_decode,1784540481.233404,2354,True
814,3671,a2c81226343094077bfd9841244153e1cd2ef13ee2fd478c0d43a4f36848d941,1784540519.303458,,stop,200,38.06934452056885,41,1200,352,True,B_decode,1336,B_decode,1784540481.2341135,2150,True
714,3408,563f6ec3290a518c5d5c8045a55b2dfaf5069acb854eda9c869b494ab41c37f0,1784540518.721602,,stop,200,37.484854221343994,42,1200,507,True,B_decode,1847,B_decode,1784540481.2367477,2561,True
861,3979,d7378c308bf5406dcbaf9a83920872d40b7a52f24597b61ae246f37efb160f0a,1784540519.533818,,stop,200,38.29757070541382,43,1200,402,True,B_decode,1477,B_decode,1784540481.2362473,2338,True
1200,3695,d3e8aa898c6c083e7f1cea6e76548dbf562342160c2c5954a827598bf18aa63d,1784540520.7923372,,length,200,39.554189682006836,44,1200,419,True,B_decode,1528,B_decode,1784540481.2381475,2728,True
667,3270,98a3f817a6e11b37f1fb9c926f7d5fe1cc606497883aa0d36f5f6968f53ac84e,1784540518.271107,,stop,200,37.03175950050354,45,1200,422,True,B_decode,1537,B_decode,1784540481.2393475,2204,True
667,3198,e182a2932a0882c93233a0201b1f2a5622cbf7252dbb968f7da0ab2b3a05513e,1784540518.249064,,stop,200,37.01393127441406,46,1200,537,True,B_decode,1971,B_decode,1784540481.2351327,2638,True
635,3233,0c2b8b5dd5eca4fba24bebd45311ece031af327e6066ea68e29fddf9d299e6dc,1784540517.9699306,,stop,200,36.73392295837402,47,1200,369,True,B_decode,1378,B_decode,1784540481.2360077,2013,True
871,4137,18af383ef8da0d6fbfb30f30ad038b438ca160f6e22014abb5288a8fee726b12,1784540519.746069,,stop,200,38.50621199607849,48,1200,475,True,B_decode,1725,B_decode,1784540481.239857,2596,True
379,1868,91ea7b881bd6bd5fa0ddeeaa577e8dd7b757d6162424f9b8e24b66f53184898f,1784540515.1836395,,stop,200,33.947890758514404,49,1200,391,True,B_decode,1444,B_decode,1784540481.2357488,1823,True
769,3687,a906fd469a803a27590a79a0fa36f1f18ed9b53279e15ffe6a9fcc072e6b956f,1784540519.1660495,,stop,200,37.93236422538757,50,1200,532,True,B_decode,1955,B_decode,1784540481.2336853,2724,True
621,2914,698d05c5f45aa1aac3f2fe67ad75a062e58b016170f4193aad1c4f0becad33b5,1784540517.9195445,,stop,200,36.67994475364685,51,1200,352,True,B_decode,1328,B_decode,1784540481.2395997,1949,True
728,3160,a87b588e544e52824b2674b7e273495b08e512102191652c37446066003daa47,1784540518.7990444,,stop,200,37.558364391326904,52,1200,508,True,B_decode,1861,B_decode,1784540481.24068,2589,True
762,3506,0def7d41a98ff36ded229e9d1606c2465162b739832bd00389db21ea2b5d3aa1,1784540519.0263963,,stop,200,37.7884316444397,53,1200,506,True,B_decode,1854,B_decode,1784540481.2379646,2616,True
456,2165,271bca9851c11b540bd99075a076026214cdaeccb41d23177deadb7eff2e5076,1784540516.0406022,,stop,200,34.80044388771057,54,1200,512,True,B_decode,1879,B_decode,1784540481.2401583,2335,True
832,3594,6c3390e4b6ca5a58a4ebe30587126278ebdbb5ee50c00d1f958341f3eb0698b3,1784540519.4422705,,stop,200,38.203898668289185,55,1200,405,True,B_decode,1486,B_decode,1784540481.2383718,2318,True
735,3357,17642d91caf3fc1441fe7505ced23d10ab6d067a89e66d63eb5b2b9fee6103f2,1784540518.862648,,stop,200,37.62379789352417,56,1200,403,True,B_decode,1480,B_decode,1784540481.23885,2215,True
6000,19726,d34f9b60266e5ef6f7eaefd87bb0997512942cfcd500fd7fb451ddaf4adc28c2,1784540543.5414505,,length,200,44.3109495639801,57,6000,58,True,C_tail,286,C_tail,1784540499.230501,6286,True
6000,25516,6e0f9394fc588057aa8ba3c2ae78dbb19ca50ab53cbcfb2067844d00e502f408,1784540543.549894,,length,200,41.32032322883606,58,6000,56,True,C_tail,279,C_tail,1784540502.2295709,6279,True
6000,29066,81e5f51544c58ccc25962c57590289538b4449bddbc20ef063976c636f9a421a,1784540543.6544664,,length,200,38.42484521865845,59,6000,61,True,C_tail,300,C_tail,1784540505.2296212,6300,True
