completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
96,373,536d5c2c96cba955332a5fddeeaf26081d1e695290c3ff3af723bbff94626ca6,1784541424.9439077,,length,200,37.503143548965454,31,96,1148,True,A_prefill,4065,A_prefill,1784541387.4407642,4161,True
96,414,dbc935d995ff5a5c09677ee4b1e3d6bb6960e61a8dc45eab06ab7a676b2f243f,1784541424.9426982,,length,200,37.50158643722534,32,96,1143,True,A_prefill,4046,A_prefill,1784541387.4411118,4142,True
459,2240,5af5efb5829751094de340da94daa5c1250f2e9c92a05d4a9854d65ca6e4bb2d,1784541429.410458,,stop,200,19.98539924621582,33,1200,429,True,B_decode,1553,B_decode,1784541409.4250588,2012,True
1018,4477,933e90d47962fc7b230de242e017b0a3e4a341a6315facf6ca1b4473fc467030,1784541432.827831,,stop,200,23.40122389793396,34,1200,354,True,B_decode,1332,B_decode,1784541409.4266071,2350,True
644,3140,acfd46eacac3f078e377e5d99b9fbd5b826bb9013c536fdea1a365b126d1983a,1784541431.015951,,stop,200,21.59011745452881,35,1200,425,True,B_decode,1541,B_decode,1784541409.4258335,2185,True
437,2127,d625d96d6e772842e7b61178b90f7a760bae5c0edca10c2b860774b5b14c313e,1784541429.321498,,stop,200,19.895821809768677,36,1200,356,True,B_decode,1342,B_decode,1784541409.425676,1779,True
406,2010,ad717b3d9e3de870089697f3e0a14bd0454f57efb82f0e04cff8a381b83db080,1784541428.7276711,,stop,200,19.302189111709595,37,1200,447,True,B_decode,1607,B_decode,1784541409.425482,2013,True
429,2162,59f5fb04f0da3b44260e6f8e0f3a839ec3a85ff1d1f9dc66bd44701bc01639c6,1784541429.0241835,,stop,200,19.59648561477661,38,1200,546,True,B_decode,1994,B_decode,1784541409.427698,2423,True
533,2663,3dd23de62729910b6ebb6eae648c3a6b06638266026d4815f7128dca3a864dff,1784541430.0411477,,stop,200,20.61499810218811,39,1200,437,True,B_decode,1577,B_decode,1784541409.4261496,2110,True
663,3026,c8f8a390e11cd4f91739d941f5fa71007aed738fc6a051f64ff1312d22c42543,1784541431.2158754,,stop,200,21.78313946723938,40,1200,483,True,B_decode,1744,B_decode,1784541409.432736,2407,True
613,2969,baca5384eb86db6648a109b69ac193c2ac7bf808998eeb4466060a934234d620,1784541430.7878551,,stop,200,21.355972290039062,41,1200,352,True,B_decode,1331,B_decode,1784541409.4318829,1944,True
778,3701,107b5b586b5559ee205a4076d069a7c5fe62d5b34b7af45b3f907c86f2072487,1784541432.0021195,,stop,200,22.568264722824097,42,1200,507,True,B_decode,1842,B_decode,1784541409.4338548,2620,True
697,3492,ad52b7097c76133702b1b15607a1ea815ba352c0d7d4b8e6cc41b3d190495ba3,1784541431.3638337,,stop,200,21.935752868652344,43,1200,402,True,B_decode,1472,B_decode,1784541409.4280808,2169,True
509,2478,2e53187f2dd668b5866ef60ce6d43d4adee8506e1a5197525a0aaed1d4fb0c4f,1784541429.9170265,,stop,200,20.489856004714966,44,1200,419,True,B_decode,1523,B_decode,1784541409.4271705,2032,True
826,3929,9786fa85fb771ecaec7cc04ee1298fb9d7950eafa8f9f65b158306bd469714be,1784541432.1724794,,stop,200,22.74181342124939,45,1200,422,True,B_decode,1532,B_decode,1784541409.430666,2358,True
501,2351,39a66760d72318ccb0a8ccaa9f2ce4968ec603695fa61dd075b497b56edf7540,1784541429.8141382,,stop,200,20.38552498817444,46,1200,537,True,B_decode,1966,B_decode,1784541409.4286132,2467,True
468,2210,921f8a0481e72e99b405a282366f59eef5d9e9bb7fd9691efe41705f6555799f,1784541429.6199992,,stop,200,20.194704294204712,47,1200,369,True,B_decode,1373,B_decode,1784541409.4252949,1841,True
675,3149,96201b9d4a650b387f09b21bf8367580ecba55cc85d7f86e6d6d9efcc469d454,1784541431.3561978,,stop,200,21.9269962310791,48,1200,475,True,B_decode,1720,B_decode,1784541409.4292016,2395,True
740,3434,0b67a203e61f5c30772dbce102b3e7e6e3f03aef376e753afbf7d517f0d4b55f,1784541431.705465,,stop,200,22.276533603668213,49,1200,391,True,B_decode,1439,B_decode,1784541409.4289315,2179,True
843,4212,f75dfef7cf51e8a6595c9af96d47dbc402599c763ea88d125bb5a8791ff53f87,1784541432.2355993,,stop,200,22.80428171157837,50,1200,532,True,B_decode,1950,B_decode,1784541409.4313176,2793,True
754,3635,0a5db634ad5415f5bc2f6de613990479f9e527e6f38dddf5323c674034d312e1,1784541431.8076408,,stop,200,22.373990297317505,51,1200,352,True,B_decode,1323,B_decode,1784541409.4336505,2077,True
604,2972,9ef7d297ae16404761a13e1cf075c8eb09ac6bf956504d485244af87fa8a8b91,1784541430.7798944,,stop,200,21.350189685821533,52,1200,508,True,B_decode,1856,B_decode,1784541409.4297047,2460,True
614,2836,bdb2c1e20e091b4bd6542e3969d6ac918082860820291f8534f546c39ab89d5f,1784541430.81503,,stop,200,21.385565042495728,53,1200,506,True,B_decode,1849,B_decode,1784541409.429465,2463,True
938,4291,94aff39a80dbef93c9d71c2d933d07b1726e94a4a557b329d9dbd025650e1cfe,1784541432.6391659,,stop,200,23.20682644844055,54,1200,512,True,B_decode,1874,B_decode,1784541409.4323394,2812,True
765,3547,f020f3aef2c83887fe71f1b4471651f9004a3af2f98851abbc4478376c597288,1784541431.8959835,,stop,200,22.46273446083069,55,1200,405,True,B_decode,1481,B_decode,1784541409.433249,2246,True
759,3610,a97f6adcaf76429d2c527685f29acb506940b53d398b56c71bb08b2b8836bde0,1784541431.8327026,,stop,200,22.40057134628296,56,1200,403,True,B_decode,1475,B_decode,1784541409.4321313,2234,True
6000,29763,36857a2984d20ccf48cb57b56283b4719de227ca09267525510e5593535e2ee8,1784541455.5719562,,length,200,28.146889209747314,57,6000,58,True,C_tail,281,C_tail,1784541427.425067,6281,True
6000,26756,e3a2c2805f24bd683aa3857246894993eefb611c41eda2dc8da8977f9059fbdb,1784541457.0616682,,length,200,26.63929796218872,58,6000,56,True,C_tail,274,C_tail,1784541430.4223702,6274,True
6000,26922,737891f14d33b4774155735f1416fbc787f60a3a5a158ee0a8204dfb5be4ed95,1784541460.338212,,length,200,26.91558337211609,59,6000,61,True,C_tail,295,C_tail,1784541433.4226286,6295,True
