completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
838,3949,4a5f636d6cccec6197aaed3678a189c016ba0f15f1ae1a4b4100dbd41e200f0f,1784537752.4851658,,stop,200,44.429492712020874,42,1200,507,True,B_decode,1847,B_decode,1784537708.0556731,2685,True
1200,5497,ef9a07d7d66319ac0c539445961de276d68392113af36cbd57e1f17ff07584b2,1784537754.2068794,,length,200,46.146509408950806,43,1200,402,True,B_decode,1477,B_decode,1784537708.06037,2677,True
642,2985,34770bce335b68417829117a23eeefc61d5ecd54830a06ef58ddc78331b203c6,1784537751.2221124,,stop,200,43.16686463356018,44,1200,419,True,B_decode,1528,B_decode,1784537708.0552478,2170,True
558,2662,99922bdbcb84154a4af8e5a917061264c6a17aa1ccd46fe1b6a24c7b156cca4e,1784537750.3251584,,stop,200,42.26693677902222,45,1200,422,True,B_decode,1537,B_decode,1784537708.0582216,2095,True
475,2339,13a6de0d87bd613844c8241050a5b23d8c117892afa84b5e71613f7a031ce367,1784537749.7290199,,stop,200,41.66894221305847,46,1200,537,True,B_decode,1971,B_decode,1784537708.0600777,2446,True
642,2881,03d37eb42469b4f7641796f9cc43374382dd6721c6a70031dded40c0f33b2137,1784537751.1606042,,stop,200,43.105870723724365,47,1200,369,True,B_decode,1378,B_decode,1784537708.0547335,2020,True
805,3576,763895162bb2813b073319a937ac4089a581fef4f3d088f6e76ccee6e8ad3110,1784537752.4809754,,stop,200,44.42119908332825,48,1200,475,True,B_decode,1725,B_decode,1784537708.0597763,2530,True
839,4156,d76ee4828e9603dc382306b363082d18bd3ee7826ed315aadd57c2f7647dcc68,1784537752.6742997,,stop,200,44.61781096458435,49,1200,391,True,B_decode,1444,B_decode,1784537708.0564888,2283,True
686,3297,59698fd9dd54132ee8dd622d3b4d37bbc29b37e7f1b5bb059c427f654482011a,1784537751.8173113,,stop,200,43.758872270584106,50,1200,532,True,B_decode,1955,B_decode,1784537708.058439,2641,True
490,2400,fabc2c386573b3b067f911a9086570c7a5ace3fcd0ce1d152702e48a260ef078,1784537749.6573198,,stop,200,41.597899198532104,51,1200,352,True,B_decode,1328,B_decode,1784537708.0594206,1818,True
508,2460,0e4663e396091711c1bb25306cba60756345fa9ea95ee2bcd0ae015817fc5a11,1784537750.286207,,stop,200,42.22435760498047,52,1200,508,True,B_decode,1861,B_decode,1784537708.0618494,2369,True
1190,5371,2f167b097f08f67dc1dbad38dd97c0733d24317684a3ffec2dc05d4f442cf5fb,1784537754.1523535,,stop,200,46.09348106384277,53,1200,506,True,B_decode,1854,B_decode,1784537708.0588725,3044,True
564,2676,3240e0d06d656e6bd4911fd4fc955a8af3668a4824de5fc3afa506cc7c81aaae,1784537750.8733366,,stop,200,42.8124144077301,54,1200,512,True,B_decode,1879,B_decode,1784537708.0609221,2443,True
704,3247,9191588fc43ea2b54ee02afee44dc059030d6226542fe1d6943b5c2de7edae3e,1784537751.8775766,,stop,200,43.81600618362427,55,1200,405,True,B_decode,1486,B_decode,1784537708.0615704,2190,True
779,3540,e45c90a93990a269172494e49c453de456b0697f2e2667d340a6b18ccba24262,1784537752.4137344,,stop,200,44.35237693786621,56,1200,403,True,B_decode,1480,B_decode,1784537708.0613575,2259,True
6000,18329,1ef4ba19472e90205224c9e2ace163a340fb507bcc6d4e5a882b466df2860a36,1784537777.1462014,,length,200,51.090545892715454,57,6000,58,True,C_tail,286,C_tail,1784537726.0556555,6286,True
6000,15620,5a140bb691a7a9630c60cf9db170c380be4b599f66470f6778f31d02e3e6f858,1784537777.1512854,,length,200,48.09815716743469,58,6000,56,True,C_tail,279,C_tail,1784537729.0531282,6279,True
6000,28893,a27b8a667d31c1871df00ad9c67a5db7b7399273ed064c2fa8ccaa5a564964ea,1784537777.2592127,,length,200,45.20611381530762,59,6000,61,True,C_tail,300,C_tail,1784537732.053099,6300,True
