completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
128,595,86f7357df335028cddffdf9e82b9b3ffff83377cc4c89f47330179e03f084c05,1784559989.023678,,length,200,18.83128595352173,27,128,1159,True,A_prefill,4103,A_prefill,1784559970.192392,4231,True
128,598,d6b256d1ac96bb957a7522bfa865fe617c426a37aadc6272640bce6c75d6433b,1784559989.0245156,,length,200,18.831767559051514,28,128,1108,True,A_prefill,3908,A_prefill,1784559970.192748,4036,True
64,284,7601329de23887ef7dee9bc8f84a99fd6d4ed13e77c15ee12c707ca68ec6336a,1784559988.4290063,,length,200,18.23579978942871,29,64,1260,True,A_prefill,4406,A_prefill,1784559970.1932065,4470,True
128,580,b75167776265b5e0fc7b1a76dacb0d8c0d4966b65c8412548310a6b231773baa,1784559991.4604723,,length,200,21.266801357269287,30,128,1328,True,A_prefill,4680,A_prefill,1784559970.193671,4808,True
96,431,532c4a84b650b6ca7d1fac00a850fc27504828292dc59d8ed0bde9ea30fbbbd5,1784559991.1648307,,length,200,20.97074842453003,31,96,1148,True,A_prefill,4070,A_prefill,1784559970.1940823,4166,True
96,431,f1389331fee38e782f923944e8840dbda92bc608de81eab25b74f90b4bec9a8f,1784559988.7247543,,length,200,18.530240058898926,32,96,1143,True,A_prefill,4051,A_prefill,1784559970.1945143,4147,True
1200,4843,9ca873f61b82cced641d8a0851f5c23d7ab790f5dd9ce8fe6050c11142e1f8f8,1784560004.4137554,,length,200,12.231011629104614,33,1200,429,True,B_decode,1558,B_decode,1784559992.1827438,2758,True
592,2682,7be971c26821a3be61a7ae089cbc61c4c4b30197932f5fac5aaeed602013efb5,1784560002.3138604,,stop,200,10.130571126937866,34,1200,354,True,B_decode,1337,B_decode,1784559992.1832893,1929,True
1200,3811,9b48f3b820dc9210e50bc0f6ef4fb734415c8394084ed22a297ddbd63e6839aa,1784560004.7121587,,length,200,12.529128313064575,35,1200,425,True,B_decode,1546,B_decode,1784559992.1830304,2746,True
627,2940,a35a183c7461bb160e1ee48b37ff79368584b1a252d99ceae157aa7ccf15b4a3,1784560001.9302983,,stop,200,9.749450922012329,36,1200,356,True,B_decode,1347,B_decode,1784559992.1808474,1974,True
803,3836,e8e2dbc0bac222262ac814450dfb9f00c09ffca2019371229ef5931191acb600,1784560003.5215833,,stop,200,11.335273027420044,37,1200,447,True,B_decode,1612,B_decode,1784559992.1863103,2415,True
755,3654,6d6d324854374e7b343017b386b2aeee4016f62bc96e7a6347648de0d3255ffd,1784560002.62145,,stop,200,10.440229415893555,38,1200,546,True,B_decode,1999,B_decode,1784559992.1812205,2754,True
1014,4776,2ae077936d8a1453ff7bf1cbc08e6aeb436907277f44ae739e683ac24735e6c0,1784560003.8195004,,stop,200,11.63722014427185,39,1200,437,True,B_decode,1582,B_decode,1784559992.1822803,2596,True
1200,3926,f87b908555ac5769f67b9e442411c1c7bec05c553dc1ad53303883922362958c,1784560004.7124352,,length,200,12.527561664581299,40,1200,483,True,B_decode,1749,B_decode,1784559992.1848736,2949,True
716,3340,c683feffdd1571fec53d47f3dfbc3ec4c592df9d93c25ce094eacc2666e208cc,1784560002.3132403,,stop,200,10.13172173500061,41,1200,352,True,B_decode,1336,B_decode,1784559992.1815186,2052,True
565,2708,866eea1be0b036b0f817f3a5c972c5bc9b2d74320c0245660ded54a73de80b7f,1784560001.9299471,,stop,200,9.742464780807495,42,1200,507,True,B_decode,1847,B_decode,1784559992.1874824,2412,True
564,2734,74ad8421dc6f1102957b7b23da96243748b4da317c39e1b4d308a666243f10b9,1784560001.93023,,stop,200,9.742270708084106,43,1200,402,True,B_decode,1477,B_decode,1784559992.1879592,2041,True
630,2850,341279d24e4fc7c3034b3bf42d656b2b689694be0f57383ffa5fcc0c5b1d8d23,1784560002.6216197,,stop,200,10.433435916900635,44,1200,419,True,B_decode,1528,B_decode,1784559992.1881838,2158,True
662,3337,a0ff1fc4b403f8195e04d79fdca1f120b96a06c7f81fed628abd984c9c83f8e0,1784560001.930572,,stop,200,9.742178201675415,45,1200,422,True,B_decode,1537,B_decode,1784559992.1883938,2199,True
575,2622,9a3dd0f6b5ac6239b75c2af16f8acd2de4c97fb305f3f566ea303bbd1e140ba2,1784560001.6884644,,stop,200,9.501832246780396,46,1200,537,True,B_decode,1971,B_decode,1784559992.1866322,2546,True
662,3229,8b461db48c696ffa6fa4dcf8dbcb2b392512e9a203eaa46abaf0996b072391bd,1784560002.3135827,,stop,200,10.127678155899048,47,1200,369,True,B_decode,1378,B_decode,1784559992.1859045,2040,True
624,2800,755b93e4eb99867ab8cc3cf545c73ff6655ec33d24079209250f053689ff777b,1784560001.688222,,stop,200,9.502613067626953,48,1200,475,True,B_decode,1725,B_decode,1784559992.1856089,2349,True
937,4529,6920e4025bea3c50760ef1d20eae96f6ebc090b1793c176738eb24b932fcab1d,1784560003.521665,,stop,200,11.336243629455566,49,1200,391,True,B_decode,1444,B_decode,1784559992.1854215,2381,True
807,3810,db8339702f96af2b295b2d24834ec6e5f36a3c76b02827f03b0d4a4e68ad3165,1784560003.217182,,stop,200,11.03270149230957,50,1200,532,True,B_decode,1955,B_decode,1784559992.1844804,2762,True
722,3415,a60d64a4a214baf183bf02a7e073275730d656c0afe1fdb40c1bf2378ed87e73,1784560002.6215158,,stop,200,10.439649820327759,51,1200,352,True,B_decode,1328,B_decode,1784559992.181866,2050,True
737,3376,a06a01be52d19cc37183307d800a247cdce5c668c98551d8ff0e453db1533868,1784560002.3136315,,stop,200,10.12895131111145,52,1200,508,True,B_decode,1861,B_decode,1784559992.1846802,2598,True
938,4502,1c3cec7180d57628b8ffc863f5feec0952a3f100d3126c942e7a43e54b858dab,1784560004.1161656,,stop,200,11.932394027709961,53,1200,506,True,B_decode,1854,B_decode,1784559992.1837716,2792,True
884,4119,1d0560b23b2539db83adcc2cf9244a9be525a919904b667ba346b80c1ee4a389,1784560003.8196142,,stop,200,11.636062860488892,54,1200,512,True,B_decode,1879,B_decode,1784559992.1835513,2763,True
1065,4747,6ae1dcb460041e9827f6428cde5f0ad38b78c63da50d5e1f27960fe902968567,1784560004.4142058,,stop,200,12.226905107498169,55,1200,405,True,B_decode,1486,B_decode,1784559992.1873007,2551,True
754,3583,b01f08fc4ba43590b07f211d1ec7ce99565525d25f4091082b879ea5bffbd675,1784560002.9197104,,stop,200,10.734550714492798,56,1200,403,True,B_decode,1480,B_decode,1784559992.1851597,2234,True
6000,16542,fef05fd8928c28d96050f2ae3b0911443731f5ed5efe92d3718591999b3dc742,1784560030.122559,,length,200,19.944207191467285,57,6000,58,True,C_tail,286,C_tail,1784560010.1783519,6286,True
6000,28678,3a8dceb5173b96e31268390f90b1eb34c472cc8a6ee54a81ed4c1bc94c2afca7,1784560036.202272,,length,200,23.0240957736969,58,6000,56,True,C_tail,279,C_tail,1784560013.1781762,6279,True
6000,29792,284687b2b316d5cb58d56807643173d9bd342de80f5a1a7cbf31c0446631c28b,1784560039.5864458,,length,200,23.408342361450195,59,6000,61,True,C_tail,300,C_tail,1784560016.1781034,6300,True
