completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
796,3804,a71ca43d5e38d9567bf78952c975d46dc05fb1bedbb725a84ad0843fea1388a4,1784542039.3324108,,stop,200,12.821343421936035,48,1200,475,True,B_decode,1725,B_decode,1784542026.5110674,2521,True
877,4241,c255fa1923c3f3d230205035adcd07240b1babc990d464b4ae4e737aab2b5887,1784542039.918808,,stop,200,13.409228801727295,49,1200,391,True,B_decode,1444,B_decode,1784542026.5095792,2321,True
509,2546,49b5833f796ba205db3cd856f21ff144029104ee31382648a27117d1baa825ee,1784542043.7850163,,stop,200,17.27953791618347,50,1200,532,True,B_decode,1955,B_decode,1784542026.5054784,2464,True
1200,4287,fb12289dc2655000a2dd269df4b8bdd1c66c756c1d50871eccf9a92f5bf22275,1784542042.1566083,,length,200,15.647850275039673,51,1200,352,True,B_decode,1328,B_decode,1784542026.508758,2528,True
690,3329,4fcc9850b44d217b8cf6a1a93ca81353f6588576459ba6a8ab1c4e4ed5fbe7d8,1784542039.0112953,,stop,200,12.50810170173645,52,1200,508,True,B_decode,1861,B_decode,1784542026.5031936,2551,True
620,2805,4009545881aa127ebb8f48473821235fb6770e6edcc98241cd395caca12349fb,1784542038.6203828,,stop,200,12.117616891860962,53,1200,506,True,B_decode,1854,B_decode,1784542026.502766,2474,True
490,2273,b67ce6331f2b7852ad52762a437d7251ec3e31b4a53787940ff6ad893d81923b,1784542043.7671313,,stop,200,17.257153034210205,54,1200,512,True,B_decode,1879,B_decode,1784542026.5099783,2369,True
1200,4102,6b77589a3ea7e2e9026ac236ba0a295f094d13b3ca4f0903bc492288666551e7,1784542046.6341033,,length,200,20.123456954956055,55,1200,405,True,B_decode,1486,B_decode,1784542026.5106463,2686,True
800,3859,de2a38361b48f2feb7f99f883483b5437091626c80e6eb60b7894eabd57c8606,1784542039.5050309,,stop,200,12.998271703720093,56,1200,403,True,B_decode,1480,B_decode,1784542026.5067592,2280,True
6000,14286,24faa90984958989f10bea8841956efcbe56617bd6439f8e8d7c72bdc06ad146,1784542065.6466455,,length,200,21.147215366363525,57,6000,58,True,C_tail,286,C_tail,1784542044.4994302,6286,True
6000,30541,4787d7da96db21b17180202099f6798d8985289ecdd4c237beb623d0d133e8bc,1784542067.461806,,length,200,19.962719440460205,58,6000,56,True,C_tail,279,C_tail,1784542047.4990866,6279,True
6000,17887,7b7b774e543fcca647ea95ccb514e321b4b6bb836c1a0b28b667cfd3df361a28,1784542073.6662664,,length,200,23.167482137680054,59,6000,61,True,C_tail,300,C_tail,1784542050.4987843,6300,True
