completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
0,0,,1784540208.84484,HTTP Error 500: Internal Server Error,,500,6.79279899597168,34,1200,354,True,B_decode,0,B_decode,1784540202.052041,0,False
0,0,,1784540208.8401742,HTTP Error 500: Internal Server Error,,500,6.780081510543823,35,1200,425,True,B_decode,0,B_decode,1784540202.0600927,0,False
0,0,,1784540208.8401093,HTTP Error 500: Internal Server Error,,500,6.7848358154296875,36,1200,356,True,B_decode,0,B_decode,1784540202.0552735,0,False
0,0,,1784540208.835952,HTTP Error 500: Internal Server Error,,500,6.782775640487671,37,1200,447,True,B_decode,0,B_decode,1784540202.0531764,0,False
0,0,,1784540208.8465595,HTTP Error 500: Internal Server Error,,500,6.793011665344238,38,1200,546,True,B_decode,0,B_decode,1784540202.0535479,0,False
0,0,,1784540208.8451142,HTTP Error 500: Internal Server Error,,500,6.7921648025512695,39,1200,437,True,B_decode,0,B_decode,1784540202.0529494,0,False
0,0,,1784540208.847239,HTTP Error 500: Internal Server Error,,500,6.79495096206665,40,1200,483,True,B_decode,0,B_decode,1784540202.052288,0,False
0,0,,1784540208.8438733,HTTP Error 500: Internal Server Error,,500,6.789772987365723,41,1200,352,True,B_decode,0,B_decode,1784540202.0541003,0,False
0,0,,1784540208.856582,HTTP Error 500: Internal Server Error,,500,6.802016019821167,42,1200,507,True,B_decode,0,B_decode,1784540202.054566,0,False
0,0,,1784540208.835587,HTTP Error 500: Internal Server Error,,500,6.776534080505371,43,1200,402,True,B_decode,0,B_decode,1784540202.059053,0,False
0,0,,1784540208.8436847,HTTP Error 500: Internal Server Error,,500,6.790954351425171,44,1200,419,True,B_decode,0,B_decode,1784540202.0527303,0,False
0,0,,1784540208.844329,HTTP Error 500: Internal Server Error,,500,6.789574146270752,45,1200,422,True,B_decode,0,B_decode,1784540202.054755,0,False
0,0,,1784540208.835827,HTTP Error 500: Internal Server Error,,500,6.783287525177002,46,1200,537,True,B_decode,0,B_decode,1784540202.0525396,0,False
0,0,,1784540208.8473206,HTTP Error 500: Internal Server Error,,500,6.788030385971069,47,1200,369,True,B_decode,0,B_decode,1784540202.0592902,0,False
0,0,,1784540208.8402245,HTTP Error 500: Internal Server Error,,500,6.781920671463013,48,1200,475,True,B_decode,0,B_decode,1784540202.0583038,0,False
0,0,,1784540208.8358765,HTTP Error 500: Internal Server Error,,500,6.780894756317139,49,1200,391,True,B_decode,0,B_decode,1784540202.0549817,0,False
0,0,,1784540208.8468351,HTTP Error 500: Internal Server Error,,500,6.789367198944092,50,1200,532,True,B_decode,0,B_decode,1784540202.057468,0,False
0,0,,1784540208.8442266,HTTP Error 500: Internal Server Error,,500,6.785447835922241,51,1200,352,True,B_decode,0,B_decode,1784540202.0587788,0,False
0,0,,1784540208.8565104,HTTP Error 500: Internal Server Error,,500,6.797969579696655,52,1200,508,True,B_decode,0,B_decode,1784540202.0585408,0,False
0,0,,1784540208.8445785,HTTP Error 500: Internal Server Error,,500,6.786871433258057,53,1200,506,True,B_decode,0,B_decode,1784540202.057707,0,False
0,0,,1784540208.8476293,HTTP Error 500: Internal Server Error,,500,6.790436744689941,54,1200,512,True,B_decode,0,B_decode,1784540202.0571926,0,False
0,0,,1784540208.8462298,HTTP Error 500: Internal Server Error,,500,6.789393186569214,55,1200,405,True,B_decode,0,B_decode,1784540202.0568366,0,False
0,0,,1784540208.8460944,HTTP Error 500: Internal Server Error,,500,6.78967809677124,56,1200,403,True,B_decode,0,B_decode,1784540202.0564163,0,False
6000,27819,04e2a407bfaf21894481ec0db53960cb7d559378205caeed2670f90b7d1c9f86,1784540243.6946917,,length,200,23.642658233642578,57,6000,58,True,C_tail,281,C_tail,1784540220.0520334,6281,True
6000,26033,320c67fb1e2f79bc95606bb858eb81d64a1b614176576e6b2e49d9436ee700b8,1784540248.8736324,,length,200,25.823742628097534,58,6000,56,True,C_tail,274,C_tail,1784540223.0498898,6274,True
6000,34293,e28c2b6931a6757180156d9c38c403e4beebb32112a64910f7de72b2f095fa62,1784540252.509462,,length,200,26.459215879440308,59,6000,61,True,C_tail,295,C_tail,1784540226.0502462,6295,True
