completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
96,441,9503c2f2e27b331b00151d344ed0e4fc028b423cffffceb10ca1c0009120d982,1784541088.7347126,,length,200,16.21964693069458,16,96,1324,True,A_prefill,4646,A_prefill,1784541072.5150657,4742,True
96,473,36476334290b9f151b96005cc6163c3b5b78eb8b8efa088c7ae3bb9fdfe71b09,1784541094.7393425,,length,200,22.223620653152466,17,96,1160,True,A_prefill,4101,A_prefill,1784541072.5157218,4197,True
64,231,34dfc8363ee5c9c8ec9db6d03da784ef57ae5cdb796eda9e4a0d054736c3dd54,1784541094.5869427,,length,200,22.070621252059937,18,64,1218,True,A_prefill,4270,A_prefill,1784541072.5163214,4334,True
96,375,28b96a5c2cd1e3c9186c5ed7c7db1b82a67475e9d9ffc6013615e8a025a69ba3,1784541092.5588481,,length,200,20.041895866394043,19,96,1335,True,A_prefill,4693,A_prefill,1784541072.5169523,4789,True
128,525,ce63cf5f3642e8036c8fc54f2bf94b0bdf88ee89069065697b6c1661efa0beca,1784541092.7639267,,length,200,20.24642252922058,20,128,1260,True,A_prefill,4397,A_prefill,1784541072.5175042,4525,True
128,527,8a0e61f2ebe2f9332e710c5f3041e04521d098b7e8c03ff2b8bd75a502c3c378,1784541095.9851081,,length,200,23.466989517211914,21,128,1311,True,A_prefill,4600,A_prefill,1784541072.5181186,4728,True
128,606,ec1fdef391576c0ab38631e29ece1c9c7efa280f684f734e5bce81aa84a7500a,1784541095.8319397,,length,200,23.3134183883667,22,128,1088,True,A_prefill,3819,A_prefill,1784541072.5185213,3947,True
64,283,0f7be4483c8d3e4f1a6db68322371f141444e1677b54bb48650ab700dfcd8dcc,1784541092.4072654,,length,200,19.888213872909546,23,64,1111,True,A_prefill,3911,A_prefill,1784541072.5190516,3975,True
96,468,deb9f7e4074fd2c53e0bf6ce17114e3a776fe43038e3cebbeb90e485fd7724b9,1784541095.74971,,length,200,23.230213403701782,24,96,1126,True,A_prefill,3972,A_prefill,1784541072.5194967,4068,True
64,231,34dfc8363ee5c9c8ec9db6d03da784ef57ae5cdb796eda9e4a0d054736c3dd54,1784541094.5857263,,length,200,22.065832138061523,25,64,1328,True,A_prefill,4671,A_prefill,1784541072.5198941,4735,True
64,232,90fbcc6da7b8741b3315e7f3d2a7af1f1c66739807dfdcf9f0bdf4bb88f4beb5,1784541094.585647,,length,200,22.06535029411316,26,64,1349,True,A_prefill,4756,A_prefill,1784541072.5202968,4820,True
128,598,4edf930016fc4ea2c55bd6dafc90e37812e55d3d6d3e402e95447874cffcdaad,1784541092.7638483,,length,200,20.24302840232849,27,128,1159,True,A_prefill,4100,A_prefill,1784541072.52082,4228,True
128,593,a8ed9bcf359d59da693f74cb927c66ac1a1c1ff89a3a1872b8b20182417567ab,1784541093.048864,,length,200,20.52747130393982,28,128,1108,True,A_prefill,3905,A_prefill,1784541072.5213926,4033,True
64,295,fd6f9f7088cb8203c8d17027e3e7d542f705fc4ab3f21a37d337f7b9afe3c45f,1784541095.6846015,,length,200,23.16279125213623,29,64,1260,True,A_prefill,4403,A_prefill,1784541072.5218103,4467,True
128,528,b7c76c58f85a83ef7ab7897a4b7b0f3592f6b548ca98986170fd14c6800b2b42,1784541088.9465075,,length,200,16.424341201782227,30,128,1328,True,A_prefill,4677,A_prefill,1784541072.5221663,4805,True
96,433,ba3bc1277e269b5c4bab9613673d9f92ab367ca7e79eca93d791c984d4f2180c,1784541095.6880298,,length,200,23.16539978981018,31,96,1148,True,A_prefill,4067,A_prefill,1784541072.52263,4163,True
96,382,cdbbd26951f4d429cb1c22efd52bf6ba6bb1eadf852444f9e29c8a0cc91743d0,1784541094.8102489,,length,200,22.28717350959778,32,96,1143,True,A_prefill,4048,A_prefill,1784541072.5230753,4144,True
495,2398,299fd59013c2daa2dc10a278f04d81a7b7bb4a5b68d4de5b52382600c8e82c26,1784541101.4603994,,stop,200,6.951354503631592,33,1200,429,True,B_decode,1555,B_decode,1784541094.509045,2050,True
762,3439,9b26f04b14aa1e5b4464ac6a86dbf804d380fa554d74e4dd71fa95e572e65572,1784541101.7505078,,stop,200,7.2418060302734375,34,1200,354,True,B_decode,1334,B_decode,1784541094.5087018,2096,True
649,2731,574b97ff6f0e7b22694ef0e522b1759385657f0a6493a46005648c63dcfffe92,1784541105.1252277,,stop,200,10.615370988845825,35,1200,425,True,B_decode,1543,B_decode,1784541094.5098567,2192,True
794,3764,bef1ba1a86f8ca21135fc7116b5b8500aaaa6f3109f9b5b97297bf85b79afeb9,1784541105.383028,,stop,200,10.873803853988647,36,1200,356,True,B_decode,1344,B_decode,1784541094.5092242,2138,True
743,3651,b4fcc2b0eca6f973793fc21966f107ea5ed450baade3a967caddf7148efad285,1784541102.891621,,stop,200,8.381561994552612,37,1200,447,True,B_decode,1609,B_decode,1784541094.510059,2352,True
848,4124,ad3f05c6b2c79ddc716891b76209644804b7ee068f3ca737ae461913c9ab1235,1784541106.362239,,stop,200,11.850718259811401,38,1200,546,True,B_decode,1996,B_decode,1784541094.5115206,2844,True
539,2567,72027645c77ead205d3e2eb6203c1cda1a4b075d7389013c3b127a53460a232a,1784541104.472734,,stop,200,9.956684350967407,39,1200,437,True,B_decode,1579,B_decode,1784541094.5160496,2118,True
624,3039,b87dd524d649e4a18e1d6ce8fc3de13fb5f2fff06c139bbcf17643d823310b6b,1784541104.977684,,stop,200,10.465116262435913,40,1200,483,True,B_decode,1746,B_decode,1784541094.5125678,2370,True
554,2524,5e3d781ec87db5614b870c3b08fad88f64b317e86fca08073e69a2416709d741,1784541104.229154,,stop,200,9.715609073638916,41,1200,352,True,B_decode,1333,B_decode,1784541094.513545,1887,True
477,2357,ee86fc3e06c37e74e81a4b5d17b28d8c73d5449aff8006a3ed2196ff7331bbc4,1784541103.9308922,,stop,200,9.422674417495728,42,1200,507,True,B_decode,1844,B_decode,1784541094.5082178,2321,True
666,3045,8f5d61cc90925e9f9f7b94f53ac555c4823ee7b27fb2d0ba12de5246daa2dc64,1784541104.7159007,,stop,200,10.203725814819336,43,1200,402,True,B_decode,1474,B_decode,1784541094.5121748,2140,True
1200,4156,13ff7a899d72bee542c3dee1ce4c80102342c5b0beb109ea30b27a808e9e4894,1784541106.6620517,,length,200,12.152408361434937,44,1200,419,True,B_decode,1525,B_decode,1784541094.5096433,2725,True
642,3032,ea8a5188552f0231c56405d6f5357706868aad7c4760196972c9bea714797329,1784541104.6979127,,stop,200,10.186737060546875,45,1200,422,True,B_decode,1534,B_decode,1784541094.5111756,2176,True
803,3838,487a87cdd7b0465a1130b429cd748791a08485f95eb354910f4628516a9f737e,1784541105.6889105,,stop,200,11.177063465118408,46,1200,537,True,B_decode,1968,B_decode,1784541094.511847,2771,True
518,2464,c14de019ac46d90d7a1bcc28379d50c1f23c222d8cb1789ce0c6959bafb325a2,1784541104.8272116,,stop,200,10.313997983932495,47,1200,369,True,B_decode,1375,B_decode,1784541094.5132136,1893,True
742,3458,edbbfc47726d60c6c48efabd65318a979bcfa9ef0331ac11f7e798b3b026ebf5,1784541105.7748897,,stop,200,11.260446548461914,48,1200,475,True,B_decode,1722,B_decode,1784541094.5144432,2464,True
444,2251,0386d8a29e600c391e67dbb54f338ad31b37e003e12718b8efb5360c525e7f2f,1784541103.793279,,stop,200,9.279204368591309,49,1200,391,True,B_decode,1441,B_decode,1784541094.5140746,1885,True
769,3670,42271101626e138b5678a5ba389db3cd33b5dc7b19dfc4b00be058efe387b66a,1784541103.0343466,,stop,200,8.524919271469116,50,1200,532,True,B_decode,1952,B_decode,1784541094.5094273,2721,True
677,3356,585251fe5ca32d130bae00c7e164ffeb55c291689a9e3878c78a2796c1c8d0a1,1784541105.186384,,stop,200,10.672558307647705,51,1200,352,True,B_decode,1325,B_decode,1784541094.5138257,2002,True
939,4424,ac29ba85e899e180c6cf49bbf07f255827fe21f6433661d878dd1c5a56dea597,1784541106.5254216,,stop,200,12.009763240814209,52,1200,508,True,B_decode,1858,B_decode,1784541094.5156584,2797,True
743,3520,7356d3bd39950650da8c38ded40195557d5700079fb64d5fc5df46d8fe4dbff8,1784541105.0350566,,stop,200,10.51837682723999,53,1200,506,True,B_decode,1851,B_decode,1784541094.5166798,2594,True
688,3242,c016d9bf23aa0eb9836d10e1932e0ab79212293691376af5603f5db1702feefa,1784541105.2105432,,stop,200,10.695569038391113,54,1200,512,True,B_decode,1876,B_decode,1784541094.514974,2564,True
978,4842,00c3b0711adff4204ee47c6f9abbb3d784153f1c82bf721bfc814c0ee2a36247,1784541105.921966,,stop,200,11.411417961120605,55,1200,405,True,B_decode,1483,B_decode,1784541094.510548,2461,True
640,2815,4c772ed8b50154d7b27ccc19600fc250e5611010143dbc96a22786ba616a7a9e,1784541105.01782,,stop,200,10.503124237060547,56,1200,403,True,B_decode,1477,B_decode,1784541094.5146956,2117,True
6000,30958,1627da5b773671f5f35d210a74ce5f46ddbf80f120c5a8272b738e285de65f79,1784541136.4431205,,length,200,23.935030937194824,57,6000,58,True,C_tail,283,C_tail,1784541112.5080895,6283,True
6000,27871,310c61676f6601be3d65b9824b941f846c3f4e5e743f62673146800e2510abe6,1784541141.5820053,,length,200,26.0757896900177,58,6000,56,True,C_tail,276,C_tail,1784541115.5062156,6276,True
6000,22374,5f9fd395034db731a9de7c722e19ca70d683ad197c7312d4e3d12bfbdfdaa6b2,1784541144.9464557,,length,200,26.440186023712158,59,6000,61,True,C_tail,297,C_tail,1784541118.5062697,6297,True
