completion_tokens,content_chars,content_sha256,end_ts,error,finish_reason,http_code,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prompt_tokens,shape,start_ts,total_tokens,valid_decode
625,2734,e32e57d9a7f5a0a8c161939d45fda8302cec6c0aeab641e87b6652e53c3654ec,1784560307.9306326,,stop,200,11.70473861694336,50,1200,532,True,B_decode,1955,B_decode,1784560296.225894,2580,True
718,3465,8f13e17679a54b64b1d6f478193289912b55770633a2a8130ac6dd349fce4a92,1784560307.3261642,,stop,200,11.097221851348877,51,1200,352,True,B_decode,1328,B_decode,1784560296.2289424,2046,True
828,3706,448a7cfacf3f96977251d044e8c4af8ed963d9a3597c1bbb17b25be1742fec1f,1784560307.930531,,stop,200,11.700348377227783,52,1200,508,True,B_decode,1861,B_decode,1784560296.2301826,2689,True
953,4711,0190868d65a4b1eaf6a46ee0e7f5680e8f3be11525a4f8e8edd85d818d765f70,1784560309.1942995,,stop,200,12.964425325393677,53,1200,506,True,B_decode,1854,B_decode,1784560296.2298741,2807,True
891,4482,09de75a05b9a6eac4561272ebd69b1e54194f2b6de6dad7e031880f139bc8926,1784560307.9304562,,stop,200,11.70132064819336,54,1200,512,True,B_decode,1879,B_decode,1784560296.2291355,2770,True
838,3763,fe5aacf3ed8dce75909e5e4c6879b343f180566cee82afd269fc839483691fa2,1784560307.9305828,,stop,200,11.701871871948242,55,1200,405,True,B_decode,1486,B_decode,1784560296.228711,2324,True
1066,5045,0aa5e487eeca9ba827d01f4a6b4f285b54828c2e85e75ad494b36a850a8820ae,1784560306.7217424,,stop,200,10.494261741638184,56,1200,403,True,B_decode,1480,B_decode,1784560296.2274806,2546,True
6000,18417,808cf811f045c69fbd412902923b6c265b583814a5b4ec6b70269e303d01406e,1784560334.1126757,,length,200,19.889654397964478,57,6000,58,True,C_tail,286,C_tail,1784560314.2230213,6286,True
6000,30569,e48b10c42dc0f72e9fbac19b3bcb251acc2222e2240cd8d63b040cf1b3c9af6c,1784560339.9346683,,length,200,22.71344518661499,58,6000,56,True,C_tail,279,C_tail,1784560317.221223,6279,True
6000,30210,3bdc97982b2c3f7789f919ae0a3e3af78a4a1bb23d46425d5f062c9b3afbe88e,1784560343.965772,,length,200,23.744876623153687,59,6000,61,True,C_tail,300,C_tail,1784560320.2208953,6300,True
